DATE,States/UTs,Rice,Wheat,Atta (Wheat),Gram Dal,Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil,Mustard Oil (Packed),Vanaspati,Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Potato_Lag_7,Potato_Lag_30,Potato_Rolling_Avg_7,Onion_Lag_7,Onion_Rolling_Avg_7
2024-06-27,Gujarat,43.13,38.0,39.88,88.25,171.13,127.63,119.13,93.38,43.13,61.5,177.0,143.25,127.25,128.88,125.0,104.75,56.0,251.5,16.38,33.75,40.0,54.5,31.86,29.33,33.13428571428572,42.39,41.137142857142855
2024-06-27,Haryana,39.5,29.25,31.75,78.5,143.5,108.5,107.5,86.5,45.5,60.75,179.75,138.75,120.5,118.5,140.0,95.75,49.25,225.5,24.75,23.75,38.5,30.5,24.89,38.66,32.971428571428575,34.33,41.73285714285714
2024-06-27,Himachal Pradesh,41.08,22.0,33.17,90.67,170.08,136.17,117.17,90.17,46.83,52.17,216.25,163.83,138.67,130.2,140.5,115.5,48.92,270.75,27.67,33.08,45.67,36.0,28.0,50.0,33.69714285714286,40.0,42.542857142857144
2024-06-27,Jammu and Kashmir,49.2,30.25,36.2,93.0,158.8,129.0,124.6,100.4,51.2,51.8,216.25,153.4,133.4,129.6,143.5,120.33,55.8,305.8,27.5,33.0,41.4,40.0,34.63,29.87,33.464285714285715,40.63,42.652857142857144
2024-06-27,Jharkhand,39.95,31.72,35.26,85.79,160.68,120.84,113.84,82.84,45.71,59.19,180.38,141.5,125.28,125.88,151.63,106.47,51.47,288.53,24.75,29.78,36.17,54.5,33.0,40.11,33.00428571428572,50.0,40.67714285714286
2024-06-27,Karnataka,59.87,43.55,48.19,95.26,170.39,142.42,127.65,108.0,43.03,51.06,180.03,162.39,120.9,135.43,121.19,97.29,52.68,285.26,20.26,39.61,41.0,63.61,35.67,40.0,33.567142857142855,39.0,40.962857142857146
2024-06-27,Kerala,50.31,44.85,45.69,103.83,190.45,150.36,137.09,113.92,44.14,54.21,222.8,163.71,145.77,129.0,117.85,99.45,62.93,233.69,14.92,49.14,42.57,68.86,42.0,35.9,34.58714285714286,44.0,40.75857142857143
2024-06-27,Madhya Pradesh,41.21,29.29,34.46,85.94,165.58,119.56,115.67,91.63,43.46,57.52,189.88,136.35,120.35,112.67,135.26,110.39,48.33,254.78,19.49,31.27,35.94,47.83,33.75,43.45,34.23285714285714,40.0,40.17857142857143
2024-06-27,Maharashtra,53.47,39.0,42.89,92.05,179.0,136.26,127.26,96.58,43.11,59.95,183.16,159.33,129.63,112.32,122.58,102.81,55.63,302.79,23.63,41.47,40.05,65.32,23.75,33.38,36.76428571428572,38.5,40.4
2024-06-27,Meghalaya,46.2,38.3,36.6,95.0,164.29,132.0,121.0,89.6,49.4,73.6,183.16,135.0,138.0,125.7,172.0,126.0,73.83,374.2,21.3,35.9,46.0,57.7,33.08,32.22,37.167142857142856,45.67,40.44714285714286
2024-06-27,Mizoram,47.91,42.5,45.9,107.44,151.14,125.29,127.78,100.27,50.55,77.82,159.5,185.55,170.8,126.91,190.25,130.83,122.75,478.56,29.18,43.45,55.27,79.55,33.0,45.0,38.660000000000004,41.4,42.42857142857143
2024-06-27,Nagaland,41.53,42.88,48.33,100.91,133.18,134.29,121.79,97.53,50.07,73.69,200.0,137.47,157.5,148.2,195.0,142.5,84.0,325.0,18.07,33.6,56.67,72.33,29.78,29.33,39.205714285714286,36.17,45.357142857142854
2024-06-27,Odisha,38.65,37.1,40.16,84.04,164.69,123.31,112.58,82.35,44.54,52.56,171.17,142.69,114.24,125.8,116.19,94.77,51.04,283.38,25.81,31.64,40.44,62.44,39.61,26.83,38.06714285714286,41.0,45.277142857142856
2024-06-27,Puducherry,65.0,45.0,40.0,93.0,182.0,140.0,125.0,92.0,43.0,48.0,203.0,146.0,142.0,125.8,110.0,101.0,48.0,298.0,26.0,50.0,44.0,37.0,49.14,36.6,38.190000000000005,42.57,45.48142857142857
2024-06-27,Punjab,39.8,25.2,31.13,91.8,160.2,128.07,117.93,99.2,44.64,61.21,202.15,129.67,122.47,116.8,135.23,102.64,54.0,280.29,26.5,29.4,43.6,34.4,31.27,48.25,37.92285714285714,35.94,46.575714285714284
2024-06-27,Rajasthan,41.27,29.43,32.77,75.62,126.33,110.52,102.86,89.63,42.14,51.92,182.82,147.74,121.92,136.54,157.17,120.0,43.93,303.19,19.81,25.55,35.0,35.52,41.47,35.4,35.64857142857143,40.05,45.854285714285716
2024-06-27,Sikkim,53.2,35.2,38.4,86.0,145.0,126.6,125.0,100.0,49.0,63.4,182.82,167.8,128.4,138.75,177.0,120.0,60.2,408.6,18.6,36.6,56.0,71.8,35.9,34.25,35.74857142857143,46.0,47.28285714285715
2024-06-27,Tamil Nadu,61.79,45.09,54.26,94.5,182.79,144.71,124.79,94.26,44.09,46.85,203.94,173.19,126.88,138.75,113.62,93.59,56.09,312.52,24.44,47.71,45.85,59.76,43.45,28.23,36.357142857142854,55.27,45.93714285714286
2024-06-27,Telangana,53.8,42.1,45.5,80.44,166.0,130.0,119.6,93.0,41.56,64.89,162.5,163.7,122.0,149.5,115.7,97.7,56.67,304.33,19.67,35.78,46.89,69.11,33.6,30.75,36.66857142857143,56.67,44.54
2024-06-27,Tripura,38.5,42.1,39.0,87.33,148.33,128.0,111.25,103.5,48.0,71.25,162.5,132.25,122.67,116.0,139.75,100.25,69.25,221.5,10.0,34.25,46.75,57.75,31.64,29.81,37.041428571428575,40.44,45.44142857142857
2024-06-27,Uttar Pradesh,38.97,26.45,32.75,84.41,160.08,121.56,115.25,94.01,43.87,63.03,190.31,140.31,127.79,130.0,152.47,110.22,49.88,239.45,26.72,28.88,38.72,38.11,50.0,61.67,34.02428571428571,44.0,44.68714285714286
2024-06-27,Uttarakhand,37.5,26.5,34.0,90.5,145.75,115.5,114.0,99.75,42.75,60.5,154.5,139.0,130.25,131.75,147.75,116.5,56.75,263.75,28.0,30.5,37.5,30.0,29.4,37.0,34.18142857142857,43.6,43.81571428571429
2024-06-27,West Bengal,45.05,30.13,37.67,85.38,157.71,124.38,130.95,107.33,46.29,54.62,198.2,132.95,114.76,113.57,127.1,99.32,51.81,273.0,21.9,30.43,39.95,58.48,25.55,38.33,34.878571428571426,35.0,44.52285714285715
2024-06-28,Andaman and Nicobar,48.33,30.13,68.0,95.0,172.67,155.0,136.67,100.33,55.33,73.33,232.5,174.67,165.0,113.57,129.67,114.0,77.33,307.67,21.0,61.67,56.67,110.0,36.6,31.86,38.46,56.0,44.618571428571435
2024-06-28,Andhra Pradesh,60.6,43.8,47.4,88.0,176.8,138.0,125.8,101.6,42.8,60.4,166.8,167.0,111.2,147.33,111.4,90.2,58.6,317.0,21.8,36.0,40.4,52.0,47.71,24.89,36.787142857142854,45.85,43.839999999999996
2024-06-28,Arunachal pradesh,46.0,45.0,44.25,101.75,157.75,131.0,122.5,105.0,55.0,77.0,143.5,157.67,167.33,139.33,181.0,90.2,80.0,327.0,17.5,38.67,46.67,66.67,35.78,28.0,37.199999999999996,46.89,43.80857142857143
2024-06-28,Assam,42.84,33.08,36.64,89.96,162.32,114.14,116.72,93.04,47.6,71.88,215.8,150.0,135.84,137.36,147.3,113.41,59.72,258.44,13.56,32.32,42.08,56.88,34.25,34.63,36.924285714285716,46.75,43.14142857142857
2024-06-28,Bihar,38.44,27.03,33.34,81.72,152.69,121.31,114.28,80.06,44.34,56.03,179.29,135.97,123.5,126.97,158.5,104.82,47.25,282.69,22.91,25.0,34.81,37.88,28.88,33.0,36.37,38.72,42.582857142857144
2024-06-28,Chandigarh,40.0,32.0,34.0,95.0,179.0,130.0,125.0,98.0,44.0,62.0,190.0,148.0,120.0,129.0,135.0,105.0,55.0,253.0,28.0,28.0,40.0,43.0,30.5,35.67,36.01285714285714,37.5,42.94
2024-06-28,Chhattisgarh,38.5,37.5,39.5,93.83,160.17,113.33,113.83,94.67,43.5,55.33,191.83,154.83,128.67,137.67,153.5,119.83,45.83,252.17,21.5,34.67,39.67,51.5,30.43,42.0,36.61857142857143,39.95,42.9
2024-06-28,Delhi,40.0,29.0,32.0,97.0,177.0,143.0,127.0,90.0,44.0,56.0,209.0,148.0,129.0,128.0,141.0,104.0,58.0,243.0,26.0,33.0,50.0,40.0,61.67,33.75,32.52285714285714,56.67,41.94714285714286
2024-06-28,DNH and DD,49.0,41.33,47.33,91.33,177.33,149.0,131.0,95.33,43.67,65.0,191.67,153.33,134.67,135.0,127.33,107.67,63.67,350.0,27.33,36.0,39.33,71.0,36.0,23.75,32.52285714285715,40.4,41.794285714285714
2024-06-28,Goa,52.5,48.5,46.5,95.0,183.5,152.5,132.5,97.5,44.0,57.5,220.0,161.0,143.0,154.0,117.5,98.0,60.5,329.0,24.5,42.0,44.0,62.5,38.67,33.08,32.99857142857143,46.67,41.41285714285714
2024-06-28,Gujarat,42.14,38.57,40.0,87.57,171.71,126.57,120.43,92.43,43.0,62.0,176.29,142.86,125.43,129.0,125.29,105.57,56.57,251.71,14.71,33.29,40.29,57.43,32.32,33.0,33.137142857142855,42.08,41.15714285714286
2024-06-28,Haryana,39.5,29.5,32.5,78.5,143.5,108.0,107.75,86.5,45.5,60.75,179.75,138.75,120.5,118.5,140.0,95.75,49.25,225.5,24.75,23.75,38.25,31.0,25.0,29.78,32.95857142857143,34.81,41.64857142857143
2024-06-28,Himachal Pradesh,41.08,22.0,33.0,90.58,170.0,136.17,117.0,90.0,46.83,52.17,216.25,164.0,138.67,130.2,140.5,115.5,49.0,270.75,27.67,33.08,45.75,35.83,28.0,39.61,33.684285714285714,40.0,42.470000000000006
2024-06-28,Jammu and Kashmir,45.2,32.6,38.4,101.0,152.4,131.0,126.6,105.4,50.2,48.8,216.25,152.4,137.0,134.2,143.8,120.33,54.2,305.8,28.0,33.0,40.8,38.0,34.67,49.14,33.44571428571429,39.67,42.631428571428565
2024-06-28,Jharkhand,40.05,31.67,35.37,85.89,160.79,120.89,113.84,82.95,45.72,59.18,180.46,140.74,127.21,125.5,153.13,105.67,51.17,284.94,25.0,29.95,36.63,52.37,33.0,31.27,33.01,50.0,40.72142857142857
2024-06-28,Karnataka,59.97,43.39,47.39,93.65,170.77,141.81,127.16,107.23,42.9,51.33,180.43,161.73,120.97,134.83,120.3,96.97,52.77,287.97,19.97,40.0,41.14,63.86,36.0,41.47,33.58142857142857,39.33,40.980000000000004
2024-06-28,Kerala,49.64,45.36,46.45,105.73,191.6,150.45,138.7,116.73,44.08,53.58,222.75,165.5,146.67,134.83,118.64,99.5,61.55,238.25,15.09,49.67,42.58,64.91,42.0,35.9,34.67714285714286,44.0,40.777142857142856
2024-06-28,Madhya Pradesh,41.0,29.28,34.49,86.02,165.72,119.89,115.51,91.7,43.34,57.57,189.94,136.21,120.3,112.87,135.04,110.22,48.3,253.96,19.55,31.45,36.19,50.06,33.29,43.45,34.41428571428572,40.29,40.191428571428574
2024-06-28,Maharashtra,53.53,39.05,42.89,92.37,179.21,136.11,127.21,96.21,43.16,59.95,183.0,159.44,129.79,112.42,122.68,102.75,55.63,302.79,23.63,41.21,39.84,62.63,23.75,33.6,36.90857142857143,38.25,40.41857142857143
2024-06-28,Meghalaya,46.2,38.5,36.8,95.0,164.29,132.0,121.0,89.9,49.4,73.6,183.0,135.0,138.0,125.7,172.0,126.0,73.83,374.2,21.3,35.9,46.4,59.8,33.08,31.64,37.31142857142857,45.75,40.51142857142857
2024-06-28,Mizoram,47.7,42.0,46.11,105.75,154.5,127.83,128.75,100.3,50.6,78.8,159.5,182.7,178.5,123.7,190.25,129.4,122.75,470.88,29.1,44.1,55.8,78.8,33.0,50.0,38.89714285714286,40.8,42.65428571428571
2024-06-28,Nagaland,41.75,42.88,48.0,102.5,131.5,131.88,121.67,97.69,50.06,73.29,200.0,138.88,166.0,149.88,195.0,142.5,84.0,322.67,17.88,33.69,59.38,74.06,29.95,29.4,39.43142857142857,36.63,45.90428571428571
2024-06-28,Odisha,38.92,38.39,39.61,84.0,165.08,123.67,111.96,81.96,44.91,52.78,184.4,142.21,113.0,133.38,115.46,95.5,51.13,292.22,26.04,32.63,39.17,61.79,40.0,25.55,38.378571428571426,41.14,45.62285714285714
2024-06-28,Puducherry,65.0,45.0,40.0,93.0,182.0,140.0,125.0,92.0,46.0,48.0,203.0,146.0,142.0,133.38,110.0,101.0,48.0,298.0,26.0,50.0,47.0,41.0,49.67,36.6,38.42571428571428,42.58,46.25428571428571
2024-06-28,Punjab,39.8,25.13,31.33,91.93,160.27,127.93,118.13,99.67,44.93,61.21,202.15,129.8,123.13,117.2,135.23,102.27,54.07,281.71,26.27,29.93,43.6,33.93,31.45,47.71,38.208571428571425,36.19,47.31285714285715
2024-06-28,Rajasthan,41.89,29.48,32.63,76.31,128.07,112.44,104.3,89.59,42.11,52.0,181.77,146.46,121.81,134.26,156.16,108.75,44.08,302.04,20.0,25.78,36.3,37.0,41.21,35.78,36.00428571428572,39.84,46.80714285714286
2024-06-28,Sikkim,53.6,35.2,38.4,86.0,145.0,126.6,125.0,100.0,49.0,63.4,181.77,167.8,128.4,138.75,177.0,108.75,60.2,408.6,18.6,36.6,56.0,71.8,35.9,34.25,36.104285714285716,46.4,48.17857142857143
2024-06-28,Tamil Nadu,62.1,46.19,55.57,95.0,182.13,145.47,124.37,94.15,44.13,48.07,207.1,173.79,126.14,138.75,113.53,93.87,56.17,276.47,23.97,48.37,45.93,56.4,44.1,28.88,36.714285714285715,55.8,46.76857142857143
2024-06-28,Telangana,53.7,42.1,45.4,80.11,166.2,130.0,119.6,93.2,41.4,64.44,162.0,163.8,122.0,149.5,115.3,96.8,56.67,304.33,19.67,35.0,45.9,67.3,33.69,30.5,36.901428571428575,59.38,44.84285714285715
2024-06-28,Tripura,38.5,42.1,39.0,89.0,150.67,128.0,111.25,103.5,48.0,71.25,162.0,132.25,122.67,116.0,139.75,100.25,69.25,221.5,10.0,34.25,46.75,59.0,32.63,30.43,37.13285714285714,39.17,45.925714285714285
2024-06-28,Uttar Pradesh,39.07,26.47,32.77,84.52,160.32,121.67,115.17,94.09,43.97,63.07,190.01,140.32,127.76,129.69,152.56,110.34,50.12,239.27,26.65,29.11,39.03,38.79,50.0,61.67,34.14857142857143,47.0,44.787142857142854
2024-06-28,Uttarakhand,37.75,26.5,34.25,90.5,145.75,115.5,114.0,99.75,43.0,60.75,154.75,139.25,130.5,131.75,147.75,116.5,56.75,264.0,28.0,30.0,37.5,29.75,29.93,36.0,34.15857142857143,43.6,43.91571428571428
2024-06-28,West Bengal,45.0,29.78,37.91,84.86,157.59,123.91,130.0,107.23,46.14,54.77,198.2,133.32,114.09,113.91,127.86,100.3,52.23,275.45,21.86,30.45,39.23,59.45,25.78,38.67,34.825714285714284,36.3,44.33428571428572
2024-06-29,Andaman and Nicobar,48.33,29.78,68.0,95.0,172.67,155.0,137.0,100.33,55.0,73.33,232.5,174.0,165.0,113.91,129.67,115.0,77.33,307.67,21.0,61.67,56.67,109.0,36.6,32.32,38.40714285714286,56.0,44.43
2024-06-29,Andhra Pradesh,60.8,44.0,47.6,88.0,176.8,139.4,126.6,102.8,42.6,60.4,166.8,167.8,110.2,147.33,111.2,90.2,59.2,317.0,22.0,36.0,40.4,51.4,48.37,25.0,36.64,45.93,43.63999999999999
2024-06-29,Arunachal pradesh,50.0,45.0,46.0,103.33,166.0,134.0,123.33,106.67,55.0,77.0,167.0,141.5,153.5,136.5,166.5,90.2,80.0,327.0,17.5,45.0,50.0,80.0,35.0,28.0,38.06857142857143,45.9,44.22571428571428
2024-06-29,Assam,40.91,33.0,36.68,90.18,165.18,117.94,116.95,92.05,47.32,72.62,212.5,149.32,132.17,133.05,143.89,106.47,60.0,247.55,13.5,32.0,41.91,61.05,34.25,34.67,37.74714285714286,46.75,43.534285714285716
2024-06-29,Bihar,38.17,27.37,33.4,81.71,154.06,121.65,114.88,80.12,44.47,56.32,184.0,137.06,123.65,126.91,156.19,104.59,47.24,282.88,23.71,24.89,34.94,38.83,29.11,33.0,37.144285714285715,39.03,42.949999999999996
2024-06-29,Chhattisgarh,42.5,39.5,39.25,87.5,159.25,115.0,118.5,88.5,43.0,64.25,202.5,155.25,122.0,127.0,150.25,109.0,50.25,302.25,26.75,36.0,43.25,63.0,30.0,36.0,38.00142857142857,37.5,43.771428571428565
2024-06-29,Delhi,40.0,29.0,32.0,97.0,177.0,143.0,127.0,90.0,44.0,56.0,209.0,148.0,129.0,128.0,141.0,104.0,58.0,243.0,26.0,33.0,50.0,40.0,30.45,42.0,38.36571428571428,39.23,45.31
2024-06-29,DNH and DD,49.0,41.33,47.33,91.33,177.33,149.0,131.0,95.33,43.67,65.0,191.67,153.33,134.67,135.0,127.33,107.67,63.67,350.0,27.33,36.0,39.33,69.67,61.67,33.29,34.69857142857143,56.67,42.832857142857144
2024-06-29,Gujarat,43.38,38.13,40.13,88.63,171.5,127.5,119.13,93.38,43.5,61.63,178.5,143.63,127.75,130.0,126.75,104.75,56.38,251.88,16.5,34.5,40.13,52.29,36.0,23.75,34.48428571428571,40.4,42.794285714285714
2024-06-29,Haryana,40.0,27.33,31.67,76.33,145.67,109.0,104.33,82.33,45.67,60.67,187.0,138.33,116.67,119.67,134.0,96.0,47.67,229.0,24.0,22.33,32.67,29.67,45.0,33.08,31.245714285714286,50.0,40.31857142857143
2024-06-29,Himachal Pradesh,41.08,22.0,33.0,90.58,170.0,136.17,117.0,90.0,46.83,52.17,216.25,164.0,138.58,130.2,140.5,115.5,49.0,270.75,27.67,33.0,45.83,36.25,32.0,33.0,31.388571428571428,41.91,40.878571428571426
2024-06-29,Jammu and Kashmir,46.5,30.5,36.75,94.0,159.25,130.5,125.75,100.5,51.5,49.75,216.25,149.25,132.0,129.75,142.5,120.33,57.0,303.5,28.0,34.5,43.0,38.5,24.89,29.95,32.76142857142857,34.94,42.029999999999994
2024-06-29,Jharkhand,40.17,31.82,35.44,86.61,160.28,120.67,113.72,83.11,45.71,59.0,177.5,141.39,127.72,125.88,151.47,105.94,50.65,277.0,24.53,30.0,37.17,52.61,36.0,40.0,31.904285714285713,43.25,41.16142857142857
2024-06-29,Karnataka,59.68,43.45,47.55,95.57,170.52,141.45,126.48,106.23,43.03,51.65,180.77,161.9,120.07,135.1,119.93,96.93,52.93,286.93,19.87,39.83,40.63,61.6,33.0,49.67,32.879999999999995,50.0,39.82285714285714
2024-06-29,Kerala,49.75,45.17,46.0,106.92,191.45,151.58,138.36,116.58,44.15,53.77,220.17,164.29,146.0,129.0,118.62,99.91,62.31,236.77,15.25,48.85,42.23,65.54,36.0,31.45,34.715714285714284,39.33,40.237142857142864
2024-06-29,Madhya Pradesh,41.29,29.02,34.53,86.22,168.04,121.24,116.11,92.16,43.51,57.64,190.64,136.59,121.09,112.93,137.07,110.05,48.69,255.58,19.64,31.87,36.93,51.36,34.5,41.21,34.339999999999996,40.13,39.78000000000001
2024-06-29,Maharashtra,53.53,39.16,43.05,92.37,179.32,136.26,127.05,96.26,43.32,60.0,183.11,159.72,129.95,112.47,122.68,102.75,55.63,302.95,23.68,40.95,39.74,62.11,22.33,35.9,37.0,32.67,40.79
2024-06-29,Meghalaya,45.75,38.0,36.38,93.75,160.4,131.0,121.0,89.5,49.38,74.0,183.11,130.0,138.0,122.5,185.33,175.0,73.2,350.63,22.25,34.88,47.38,61.63,33.0,44.1,37.26857142857143,45.83,41.011428571428574
2024-06-29,Mizoram,50.0,37.5,52.5,98.0,160.4,131.0,120.0,107.5,50.0,77.5,183.11,185.0,220.0,140.0,185.33,175.0,137.5,520.0,27.5,50.0,65.0,66.5,34.5,33.69,39.48285714285714,43.0,44.15428571428572
2024-06-29,Nagaland,41.53,43.29,48.87,105.91,132.55,135.0,121.79,98.33,50.33,72.77,183.11,138.13,157.5,148.53,190.0,120.0,84.44,330.71,18.07,34.0,60.67,77.0,30.0,32.63,40.05428571428571,37.17,47.51142857142857
2024-06-29,Odisha,39.12,37.5,39.79,84.0,165.32,123.32,112.16,82.8,44.79,52.91,174.5,142.6,114.83,127.33,117.36,95.52,51.21,281.35,26.08,31.68,40.56,60.44,39.83,50.0,38.89,40.63,47.50142857142857
2024-06-29,Puducherry,65.0,45.0,40.0,93.0,182.0,140.0,125.0,92.0,46.0,48.0,203.0,146.0,142.0,127.33,110.0,101.0,48.0,298.0,26.0,50.0,47.0,41.0,48.85,29.93,39.05428571428571,42.23,48.18285714285714
2024-06-29,Punjab,39.14,25.14,31.14,91.64,163.29,128.57,118.0,98.79,44.64,61.0,202.33,129.86,123.29,116.86,132.33,101.0,54.0,283.93,26.36,31.07,44.93,33.93,31.87,25.78,38.94,36.93,49.325714285714284
2024-06-29,Rajasthan,40.57,30.0,32.29,74.14,139.86,112.43,104.57,87.14,41.0,52.14,171.57,144.43,126.83,134.0,150.0,111.0,44.14,303.71,19.0,24.86,38.86,41.43,40.95,36.6,36.64142857142857,39.74,49.199999999999996
2024-06-29,Sikkim,54.75,35.25,39.25,85.0,153.75,130.75,123.25,100.0,48.75,63.0,171.57,171.25,128.0,141.0,177.0,111.0,60.25,387.5,18.25,37.0,57.5,71.25,34.88,48.37,36.94428571428572,47.38,50.645714285714284
2024-06-29,Tamil Nadu,61.63,44.76,54.83,94.42,181.63,145.04,124.42,94.33,44.25,47.88,205.08,178.43,126.43,141.0,113.46,93.92,56.25,293.63,24.71,47.46,46.13,53.63,50.0,35.0,36.58142857142857,65.0,47.949999999999996
2024-06-29,Telangana,53.2,42.7,45.3,79.89,165.5,129.9,118.7,92.6,41.5,64.5,161.4,164.3,121.11,149.5,115.1,96.7,55.3,302.2,19.67,35.3,46.0,63.9,34.0,34.25,36.76714285714286,60.67,45.854285714285716
2024-06-29,Tripura,38.5,42.7,39.0,89.0,150.67,128.0,111.25,103.5,48.0,71.25,161.4,132.75,122.67,116.0,139.75,100.25,69.25,221.5,10.0,34.25,46.25,62.75,31.68,29.11,37.13428571428572,40.56,46.667142857142856
2024-06-29,Uttar Pradesh,39.14,26.35,32.69,84.72,161.64,122.5,115.76,93.82,44.01,63.17,190.92,140.07,127.47,129.13,151.83,109.8,50.25,237.36,26.65,29.06,39.1,40.53,50.0,30.0,34.142857142857146,47.0,45.53857142857144
2024-06-29,Uttarakhand,38.0,26.5,34.75,90.5,145.75,115.5,114.0,100.0,42.75,61.25,155.25,139.25,131.0,131.0,148.0,116.5,56.75,263.75,28.0,30.25,37.5,28.75,31.07,30.45,34.02571428571429,44.93,44.47714285714286
2024-06-29,West Bengal,43.8,29.0,38.13,82.4,158.93,120.13,125.07,104.53,46.0,54.33,194.78,131.93,111.93,112.47,126.27,100.4,51.93,267.13,20.33,30.0,38.6,60.87,24.86,61.67,34.76,38.86,44.44
2024-06-30,Andhra Pradesh,59.0,44.67,46.0,91.67,178.0,140.33,127.67,96.33,43.0,62.33,163.67,158.33,110.33,123.0,109.67,91.0,60.67,333.33,22.33,38.0,40.33,55.67,37.0,36.0,34.902857142857144,57.5,41.98714285714285
2024-06-30,Arunachal pradesh,48.0,45.0,45.67,102.33,155.0,127.33,120.0,106.67,55.0,77.0,143.5,176.5,168.5,144.0,186.5,91.0,77.5,298.5,20.0,50.0,50.0,80.0,47.46,45.0,35.26571428571429,46.13,42.54
2024-06-30,Assam,40.43,32.4,36.57,88.07,167.14,112.36,117.29,93.71,47.43,72.5,233.0,148.07,134.11,130.0,145.2,106.0,60.71,255.93,15.07,32.5,40.86,63.86,35.3,32.0,34.86571428571428,46.0,41.80571428571428
2024-06-30,Bihar,37.59,27.53,32.76,83.41,156.65,124.53,115.47,80.12,44.76,56.88,177.25,135.53,121.53,123.88,159.33,101.21,47.88,286.76,22.88,25.71,36.88,43.82,34.25,24.89,33.645714285714284,46.25,40.46714285714285
2024-06-30,Chandigarh,40.0,32.0,34.0,95.0,179.0,130.0,125.0,98.0,44.0,62.0,190.0,148.0,120.0,129.0,135.0,105.0,55.0,253.0,28.0,30.0,40.0,43.0,29.06,36.0,33.78,39.1,40.59571428571429
2024-06-30,Chhattisgarh,42.0,40.25,40.0,91.25,159.5,123.0,120.5,89.75,45.0,61.67,203.33,143.0,119.67,114.67,124.67,101.0,53.33,350.0,22.67,36.33,39.33,71.33,30.25,33.0,34.64857142857143,37.5,40.857142857142854
2024-06-30,Delhi,40.0,29.0,32.0,97.0,177.0,143.0,127.0,90.0,44.0,56.0,209.0,148.0,129.0,128.0,141.0,104.0,58.0,243.0,26.0,33.0,50.0,40.0,30.0,36.0,35.07714285714285,38.6,42.48571428571428
2024-06-30,DNH and DD,49.0,41.33,47.33,91.33,177.33,149.0,131.0,95.33,43.67,65.0,191.67,153.33,134.67,135.0,127.33,107.67,63.67,350.0,27.33,36.0,39.33,69.33,38.0,34.5,34.79142857142857,40.33,42.34285714285714
2024-06-30,Gujarat,51.5,42.0,45.5,87.0,173.0,134.5,130.0,102.5,43.0,62.5,182.5,145.0,134.0,137.5,136.0,122.0,49.5,262.5,15.5,40.0,43.0,43.5,50.0,22.33,33.362857142857145,50.0,41.34285714285714
2024-06-30,Haryana,40.0,27.33,31.67,76.33,145.67,109.0,104.33,82.33,45.67,60.67,187.0,138.33,116.67,119.67,134.0,96.0,47.67,229.0,24.0,22.33,32.67,29.67,32.5,33.0,31.91,40.86,40.17285714285714
2024-06-30,Himachal Pradesh,41.08,22.0,33.0,90.58,170.0,136.17,117.0,90.0,46.83,52.17,216.25,164.0,138.58,130.2,140.5,115.5,49.0,270.75,27.67,33.0,45.83,36.42,25.71,34.5,32.95142857142857,36.88,41.451428571428565
2024-06-30,Jammu and Kashmir,43.0,39.0,45.0,102.0,157.0,143.0,140.0,100.0,50.0,45.0,216.25,150.0,130.0,130.0,167.0,115.5,58.0,303.0,28.0,40.0,45.0,37.0,30.0,30.0,34.38,40.0,42.16571428571428
2024-06-30,Jharkhand,40.64,32.7,35.55,88.18,163.64,118.09,114.82,84.64,45.5,59.33,190.57,142.73,126.09,127.1,148.44,109.36,52.5,278.8,25.1,30.64,38.73,50.09,36.33,39.83,33.567142857142855,39.33,42.08
2024-06-30,Karnataka,59.87,43.57,47.8,95.53,170.77,142.67,127.53,108.37,42.93,50.8,178.57,163.5,120.27,136.31,121.03,97.3,52.23,286.37,19.97,39.5,40.77,59.67,33.0,48.85,34.495714285714286,50.0,40.76142857142857
2024-06-30,Madhya Pradesh,40.54,29.2,34.39,85.49,166.83,119.78,115.49,91.71,43.45,57.6,190.49,134.85,119.1,112.15,133.82,110.76,48.25,251.55,19.43,32.39,36.68,52.39,36.0,31.87,33.980000000000004,39.33,40.38285714285714
2024-06-30,Maharashtra,53.47,39.16,43.05,92.32,179.26,136.21,127.05,96.37,43.32,60.0,183.0,159.94,129.68,112.42,122.58,102.75,55.74,302.95,23.68,41.11,39.74,62.21,40.0,40.95,34.13857142857143,43.0,39.917142857142856
2024-06-30,Meghalaya,44.33,37.33,35.0,92.67,165.0,127.67,121.0,92.67,48.0,74.0,183.0,131.5,130.0,124.0,210.0,102.75,75.0,330.0,30.0,36.0,46.0,58.5,22.33,34.88,36.09142857142857,32.67,41.82142857142857
2024-06-30,Mizoram,50.0,37.5,52.5,98.0,165.0,127.67,120.0,107.5,50.0,77.5,183.0,185.0,220.0,140.0,210.0,102.75,137.5,520.0,27.5,50.0,65.0,66.5,33.0,50.0,38.519999999999996,45.83,44.559999999999995
2024-06-30,Odisha,39.2,36.33,40.8,85.6,167.3,126.9,112.6,83.3,45.7,52.6,169.33,140.2,110.67,125.75,114.2,93.8,51.7,289.43,26.8,33.1,38.5,63.3,40.0,34.0,37.534285714285716,45.0,43.631428571428565
