Dates,States/UTs,Commodity,Price
7/26/2024,Jammu and Kashmir,Tea Loose,312.71
7/26/2024,Jharkhand,Tea Loose,277.61
7/26/2024,Karnataka,Tea Loose,251.71
7/26/2024,Kerala,Tea Loose,234.11
7/26/2024,Madhya Pradesh,Tea Loose,244.54
7/26/2024,Maharashtra,Tea Loose,304.84
7/26/2024,Manipur,Tea Loose,220
7/26/2024,Meghalaya,Tea Loose,377.9
7/26/2024,Mizoram,Tea Loose,480.3
7/26/2024,Nagaland,Tea Loose,321.77
7/26/2024,Odisha,Tea Loose,279.95
7/26/2024,Puducherry,Tea Loose,298
7/26/2024,Punjab,Tea Loose,270.38
7/26/2024,Rajasthan,Tea Loose,293.6
7/26/2024,Sikkim,Tea Loose,415.4
7/26/2024,Tamil Nadu,Tea Loose,286.5
7/26/2024,Telangana,Tea Loose,297.1
7/26/2024,Tripura,Tea Loose,217.75
7/26/2024,Uttar Pradesh,Tea Loose,239.49
7/26/2024,Uttarakhand,Tea Loose,266
7/26/2024,West Bengal,Tea Loose,273
7/27/2024,Andaman and Nicobar,Tea Loose,308.33
7/27/2024,Andhra Pradesh,Tea Loose,266.25
7/27/2024,Arunachal pradesh,Tea Loose,312.33
7/27/2024,Assam,Tea Loose,259.82
7/27/2024,Bihar,Tea Loose,271.82
7/27/2024,Chandigarh,Tea Loose,278
7/27/2024,Chhattisgarh,Tea Loose,247.63
7/27/2024,Delhi,Tea Loose,245
7/27/2024,DNH and DD,Tea Loose,285
7/27/2024,Gujarat,Tea Loose,255.6
7/27/2024,Haryana,Tea Loose,236
7/27/2024,Himachal Pradesh,Tea Loose,270.17
7/27/2024,Jammu and Kashmir,Tea Loose,312.29
7/27/2024,Jharkhand,Tea Loose,281.47
7/27/2024,Karnataka,Tea Loose,248.79
7/27/2024,Kerala,Tea Loose,231.75
7/27/2024,Madhya Pradesh,Tea Loose,244.42
7/27/2024,Maharashtra,Tea Loose,304.84
7/27/2024,Meghalaya,Tea Loose,356.13
7/27/2024,Mizoram,Tea Loose,356.13
7/27/2024,Nagaland,Tea Loose,319.5
7/27/2024,Odisha,Tea Loose,287.33
7/27/2024,Puducherry,Tea Loose,298
7/27/2024,Punjab,Tea Loose,268.83
7/27/2024,Rajasthan,Tea Loose,292.83
7/27/2024,Sikkim,Tea Loose,399.25
7/27/2024,Tamil Nadu,Tea Loose,287
7/27/2024,Telangana,Tea Loose,295.78
7/27/2024,Tripura,Tea Loose,217.75
7/27/2024,Uttar Pradesh,Tea Loose,239.2
7/27/2024,Uttarakhand,Tea Loose,268.33
7/27/2024,West Bengal,Tea Loose,266.06
7/28/2024,Andhra Pradesh,Tea Loose,266.25
7/28/2024,Arunachal pradesh,Tea Loose,312.33
7/28/2024,Assam,Tea Loose,255.28
7/28/2024,Bihar,Tea Loose,269.24
7/28/2024,Chandigarh,Tea Loose,278
7/28/2024,Chhattisgarh,Tea Loose,254.6
7/28/2024,Delhi,Tea Loose,245
7/28/2024,DNH and DD,Tea Loose,285
7/28/2024,Gujarat,Tea Loose,270
7/28/2024,Haryana,Tea Loose,234.67
7/28/2024,Himachal Pradesh,Tea Loose,270.42
7/28/2024,Jammu and Kashmir,Tea Loose,297
7/28/2024,Jharkhand,Tea Loose,304.67
7/28/2024,Karnataka,Tea Loose,244.46
7/28/2024,Madhya Pradesh,Tea Loose,242.57
7/28/2024,Maharashtra,Tea Loose,304.89
7/28/2024,Meghalaya,Tea Loose,358.5
7/28/2024,Mizoram,Tea Loose,358.5
7/28/2024,Odisha,Tea Loose,294.75
7/28/2024,Puducherry,Tea Loose,298
7/28/2024,Punjab,Tea Loose,269.5
7/28/2024,Rajasthan,Tea Loose,313.6
7/28/2024,Sikkim,Tea Loose,350
7/28/2024,Tamil Nadu,Tea Loose,285.83
7/28/2024,Telangana,Tea Loose,287
7/28/2024,Uttar Pradesh,Tea Loose,236.41
7/28/2024,West Bengal,Tea Loose,253.77
7/29/2024,Andaman and Nicobar,Tea Loose,308.33
7/29/2024,Andhra Pradesh,Tea Loose,272.4
7/29/2024,Arunachal pradesh,Tea Loose,312.33
7/29/2024,Assam,Tea Loose,253.33
7/29/2024,Bihar,Tea Loose,268.64
7/29/2024,Chandigarh,Tea Loose,278
7/29/2024,Chhattisgarh,Tea Loose,244.56
7/29/2024,Delhi,Tea Loose,245
7/29/2024,DNH and DD,Tea Loose,260
7/29/2024,Goa,Tea Loose,329
7/29/2024,Gujarat,Tea Loose,260.38
7/29/2024,Haryana,Tea Loose,228.5
7/29/2024,Himachal Pradesh,Tea Loose,270.42
7/29/2024,Jammu and Kashmir,Tea Loose,305.33
7/29/2024,Jharkhand,Tea Loose,277.44
7/29/2024,Karnataka,Tea Loose,248.72
7/29/2024,Kerala,Tea Loose,231.67
7/29/2024,Madhya Pradesh,Tea Loose,244.25
7/29/2024,Maharashtra,Tea Loose,304.89
7/29/2024,Manipur,Tea Loose,220
7/29/2024,Meghalaya,Tea Loose,378.6
7/29/2024,Mizoram,Tea Loose,467.88
7/29/2024,Nagaland,Tea Loose,314.2
7/29/2024,Odisha,Tea Loose,277.62
7/29/2024,Puducherry,Tea Loose,298
7/29/2024,Punjab,Tea Loose,270.46
7/29/2024,Rajasthan,Tea Loose,294.96
7/29/2024,Sikkim,Tea Loose,415.4
7/29/2024,Tamil Nadu,Tea Loose,280.05
7/29/2024,Telangana,Tea Loose,287
7/29/2024,Tripura,Tea Loose,217.75
7/29/2024,Uttar Pradesh,Tea Loose,239.27
7/29/2024,Uttarakhand,Tea Loose,266
7/29/2024,West Bengal,Tea Loose,271.83
7/30/2024,Andaman and Nicobar,Tea Loose,308.33
7/30/2024,Andhra Pradesh,Tea Loose,273.4
7/30/2024,Arunachal pradesh,Tea Loose,328.5
7/30/2024,Assam,Tea Loose,252.33
7/30/2024,Bihar,Tea Loose,277.39
7/30/2024,Chandigarh,Tea Loose,278
7/30/2024,Chhattisgarh,Tea Loose,242.75
7/30/2024,Delhi,Tea Loose,245
7/30/2024,DNH and DD,Tea Loose,260
7/30/2024,Goa,Tea Loose,329
7/30/2024,Gujarat,Tea Loose,254.57
7/30/2024,Haryana,Tea Loose,228.75
7/30/2024,Himachal Pradesh,Tea Loose,270.42
7/30/2024,Jammu and Kashmir,Tea Loose,310.83
7/30/2024,Jharkhand,Tea Loose,277
7/30/2024,Karnataka,Tea Loose,248.06
7/30/2024,Kerala,Tea Loose,229.71
7/30/2024,Madhya Pradesh,Tea Loose,244.72
7/30/2024,Maharashtra,Tea Loose,304.74
7/30/2024,Manipur,Tea Loose,220
7/30/2024,Meghalaya,Tea Loose,378.6
7/30/2024,Mizoram,Tea Loose,470.38
7/30/2024,Nagaland,Tea Loose,321.64
7/30/2024,Odisha,Tea Loose,276.78
7/30/2024,Puducherry,Tea Loose,298
7/30/2024,Punjab,Tea Loose,268.53
7/30/2024,Rajasthan,Tea Loose,296.78
7/30/2024,Sikkim,Tea Loose,415.4
7/30/2024,Tamil Nadu,Tea Loose,286.32
7/30/2024,Telangana,Tea Loose,298.5
7/30/2024,Tripura,Tea Loose,217
7/30/2024,Uttar Pradesh,Tea Loose,238.3
7/30/2024,Uttarakhand,Tea Loose,266.25
7/30/2024,West Bengal,Tea Loose,272.81
7/31/2024,Andaman and Nicobar,Tea Loose,308.33
7/31/2024,Andhra Pradesh,Tea Loose,272.4
7/31/2024,Arunachal pradesh,Tea Loose,312.33
7/31/2024,Assam,Tea Loose,252.48
7/31/2024,Bihar,Tea Loose,274.54
7/31/2024,Chandigarh,Tea Loose,278
7/31/2024,Chhattisgarh,Tea Loose,241
7/31/2024,Delhi,Tea Loose,245
7/31/2024,DNH and DD,Tea Loose,258.67
7/31/2024,Goa,Tea Loose,329
7/31/2024,Gujarat,Tea Loose,264
7/31/2024,Haryana,Tea Loose,228.5
7/31/2024,Himachal Pradesh,Tea Loose,270.25
7/31/2024,Jammu and Kashmir,Tea Loose,306.33
7/31/2024,Jharkhand,Tea Loose,279.47
7/31/2024,Karnataka,Tea Loose,247.19
7/31/2024,Kerala,Tea Loose,234.8
7/31/2024,Madhya Pradesh,Tea Loose,242.98
7/31/2024,Maharashtra,Tea Loose,304.89
7/31/2024,Manipur,Tea Loose,220
7/31/2024,Meghalaya,Tea Loose,368.44
7/31/2024,Mizoram,Tea Loose,475.89
7/31/2024,Nagaland,Tea Loose,314.2
7/31/2024,Odisha,Tea Loose,285.16
7/31/2024,Puducherry,Tea Loose,298
7/31/2024,Punjab,Tea Loose,267.73
7/31/2024,Rajasthan,Tea Loose,293.41
7/31/2024,Sikkim,Tea Loose,415.4
7/31/2024,Tamil Nadu,Tea Loose,286.32
7/31/2024,Telangana,Tea Loose,298.6
7/31/2024,Tripura,Tea Loose,217
7/31/2024,Uttar Pradesh,Tea Loose,239.07
7/31/2024,Uttarakhand,Tea Loose,266.75
7/31/2024,West Bengal,Tea Loose,272.13
7/1/2024,Andaman and Nicobar,Salt Pack (Iodised),21
7/1/2024,Andhra Pradesh,Salt Pack (Iodised),22
7/1/2024,Arunachal pradesh,Salt Pack (Iodised),18.33
7/1/2024,Assam,Salt Pack (Iodised),13.39
7/1/2024,Bihar,Salt Pack (Iodised),23.37
7/1/2024,Chandigarh,Salt Pack (Iodised),28
7/1/2024,Chhattisgarh,Salt Pack (Iodised),23.38
7/1/2024,Delhi,Salt Pack (Iodised),26
7/1/2024,DNH and DD,Salt Pack (Iodised),27.33
7/1/2024,Goa,Salt Pack (Iodised),24.5
7/1/2024,Gujarat,Salt Pack (Iodised),16.38
7/1/2024,Haryana,Salt Pack (Iodised),24.75
7/1/2024,Himachal Pradesh,Salt Pack (Iodised),27.67
7/1/2024,Jammu and Kashmir,Salt Pack (Iodised),27.4
7/1/2024,Jharkhand,Salt Pack (Iodised),24.53
7/1/2024,Karnataka,Salt Pack (Iodised),20.23
7/1/2024,Kerala,Salt Pack (Iodised),14.83
7/1/2024,Madhya Pradesh,Salt Pack (Iodised),19.55
7/1/2024,Maharashtra,Salt Pack (Iodised),23.74
7/1/2024,Manipur,Salt Pack (Iodised),25
7/1/2024,Meghalaya,Salt Pack (Iodised),21.3
7/1/2024,Mizoram,Salt Pack (Iodised),29.18
7/1/2024,Nagaland,Salt Pack (Iodised),17.88
7/1/2024,Odisha,Salt Pack (Iodised),25.77
7/1/2024,Puducherry,Salt Pack (Iodised),26
7/1/2024,Punjab,Salt Pack (Iodised),26.29
7/1/2024,Rajasthan,Salt Pack (Iodised),19.42
7/1/2024,Sikkim,Salt Pack (Iodised),18.6
7/1/2024,Tamil Nadu,Salt Pack (Iodised),24.35
7/1/2024,Telangana,Salt Pack (Iodised),19.67
7/1/2024,Tripura,Salt Pack (Iodised),10
7/1/2024,Uttar Pradesh,Salt Pack (Iodised),26.68
7/1/2024,Uttarakhand,Salt Pack (Iodised),28
7/1/2024,West Bengal,Salt Pack (Iodised),21.62
7/2/2024,Andaman and Nicobar,Salt Pack (Iodised),20.67
7/2/2024,Andhra Pradesh,Salt Pack (Iodised),22
7/2/2024,Arunachal pradesh,Salt Pack (Iodised),18.33
7/2/2024,Assam,Salt Pack (Iodised),13.83
7/2/2024,Bihar,Salt Pack (Iodised),23.32
7/2/2024,Chandigarh,Salt Pack (Iodised),28
7/2/2024,Chhattisgarh,Salt Pack (Iodised),23.38
7/2/2024,Delhi,Salt Pack (Iodised),26
7/2/2024,DNH and DD,Salt Pack (Iodised),27.33
7/2/2024,Goa,Salt Pack (Iodised),24.5
7/2/2024,Gujarat,Salt Pack (Iodised),16.25
7/2/2024,Haryana,Salt Pack (Iodised),24
7/2/2024,Himachal Pradesh,Salt Pack (Iodised),27.67
7/2/2024,Jammu and Kashmir,Salt Pack (Iodised),27.25
7/2/2024,Jharkhand,Salt Pack (Iodised),24.47
7/2/2024,Karnataka,Salt Pack (Iodised),20.72
7/2/2024,Kerala,Salt Pack (Iodised),15.08
7/2/2024,Madhya Pradesh,Salt Pack (Iodised),19.43
7/2/2024,Maharashtra,Salt Pack (Iodised),23.74
7/2/2024,Manipur,Salt Pack (Iodised),25
7/2/2024,Meghalaya,Salt Pack (Iodised),21.3
7/2/2024,Mizoram,Salt Pack (Iodised),29.18
7/2/2024,Nagaland,Salt Pack (Iodised),17.88
7/2/2024,Odisha,Salt Pack (Iodised),25.81
7/2/2024,Puducherry,Salt Pack (Iodised),26
7/2/2024,Punjab,Salt Pack (Iodised),26.4
7/2/2024,Rajasthan,Salt Pack (Iodised),20
7/2/2024,Sikkim,Salt Pack (Iodised),18.6
7/2/2024,Tamil Nadu,Salt Pack (Iodised),24.53
7/2/2024,Telangana,Salt Pack (Iodised),19.8
7/2/2024,Tripura,Salt Pack (Iodised),10
7/2/2024,Uttar Pradesh,Salt Pack (Iodised),26.69
7/2/2024,Uttarakhand,Salt Pack (Iodised),28
7/2/2024,West Bengal,Salt Pack (Iodised),21.82
7/3/2024,Andaman and Nicobar,Salt Pack (Iodised),20.67
7/3/2024,Andhra Pradesh,Salt Pack (Iodised),22
7/3/2024,Arunachal pradesh,Salt Pack (Iodised),18.33
7/3/2024,Assam,Salt Pack (Iodised),13.44
7/3/2024,Bihar,Salt Pack (Iodised),23.51
7/3/2024,Chandigarh,Salt Pack (Iodised),28
7/3/2024,Chhattisgarh,Salt Pack (Iodised),22.86
7/3/2024,Delhi,Salt Pack (Iodised),26
7/3/2024,DNH and DD,Salt Pack (Iodised),27.33
7/3/2024,Goa,Salt Pack (Iodised),24.5
7/3/2024,Gujarat,Salt Pack (Iodised),16.25
7/3/2024,Haryana,Salt Pack (Iodised),26.33
7/3/2024,Himachal Pradesh,Salt Pack (Iodised),27.67
7/3/2024,Jammu and Kashmir,Salt Pack (Iodised),27.25
7/3/2024,Jharkhand,Salt Pack (Iodised),24.25
7/3/2024,Karnataka,Salt Pack (Iodised),19.93
7/3/2024,Kerala,Salt Pack (Iodised),15.08
7/3/2024,Madhya Pradesh,Salt Pack (Iodised),19.4
7/3/2024,Maharashtra,Salt Pack (Iodised),23.74
7/3/2024,Meghalaya,Salt Pack (Iodised),22.25
7/3/2024,Mizoram,Salt Pack (Iodised),29.18
7/3/2024,Nagaland,Salt Pack (Iodised),17.88
7/3/2024,Odisha,Salt Pack (Iodised),26.22
7/3/2024,Puducherry,Salt Pack (Iodised),26
7/3/2024,Punjab,Salt Pack (Iodised),26.27
7/3/2024,Rajasthan,Salt Pack (Iodised),20.7
7/3/2024,Sikkim,Salt Pack (Iodised),18.6
7/3/2024,Tamil Nadu,Salt Pack (Iodised),24.42
7/3/2024,Telangana,Salt Pack (Iodised),19.8
7/3/2024,Tripura,Salt Pack (Iodised),10
7/3/2024,Uttar Pradesh,Salt Pack (Iodised),26.69
7/3/2024,Uttarakhand,Salt Pack (Iodised),28
7/3/2024,West Bengal,Salt Pack (Iodised),22.38
7/4/2024,Andaman and Nicobar,Salt Pack (Iodised),21
7/4/2024,Andhra Pradesh,Salt Pack (Iodised),22.5
7/4/2024,Arunachal pradesh,Salt Pack (Iodised),18.33
7/4/2024,Assam,Salt Pack (Iodised),13.58
7/4/2024,Bihar,Salt Pack (Iodised),23.54
7/4/2024,Chandigarh,Salt Pack (Iodised),28
7/4/2024,Chhattisgarh,Salt Pack (Iodised),23
7/4/2024,Delhi,Salt Pack (Iodised),26
7/4/2024,DNH and DD,Salt Pack (Iodised),27.33
7/4/2024,Goa,Salt Pack (Iodised),24.5
7/4/2024,Gujarat,Salt Pack (Iodised),16.25
7/4/2024,Haryana,Salt Pack (Iodised),24.75
7/4/2024,Himachal Pradesh,Salt Pack (Iodised),27.67
7/4/2024,Jammu and Kashmir,Salt Pack (Iodised),27.5
7/4/2024,Jharkhand,Salt Pack (Iodised),24.25
7/4/2024,Karnataka,Salt Pack (Iodised),20.41
7/4/2024,Kerala,Salt Pack (Iodised),14.92
7/4/2024,Madhya Pradesh,Salt Pack (Iodised),19.4
7/4/2024,Maharashtra,Salt Pack (Iodised),23.74
7/4/2024,Manipur,Salt Pack (Iodised),25
7/4/2024,Meghalaya,Salt Pack (Iodised),21.2
7/4/2024,Mizoram,Salt Pack (Iodised),29.1
7/4/2024,Nagaland,Salt Pack (Iodised),17.94
7/4/2024,Odisha,Salt Pack (Iodised),26.17
7/4/2024,Puducherry,Salt Pack (Iodised),26
7/4/2024,Punjab,Salt Pack (Iodised),26.71
7/4/2024,Rajasthan,Salt Pack (Iodised),20.37
7/4/2024,Sikkim,Salt Pack (Iodised),18.6
7/4/2024,Tamil Nadu,Salt Pack (Iodised),24.31
7/4/2024,Telangana,Salt Pack (Iodised),19.9
7/4/2024,Tripura,Salt Pack (Iodised),10.25
7/4/2024,Uttar Pradesh,Salt Pack (Iodised),26.75
7/4/2024,Uttarakhand,Salt Pack (Iodised),28
7/4/2024,West Bengal,Salt Pack (Iodised),22.15
7/5/2024,Andaman and Nicobar,Salt Pack (Iodised),21
7/5/2024,Andhra Pradesh,Salt Pack (Iodised),22.2
7/5/2024,Arunachal pradesh,Salt Pack (Iodised),18.33
7/5/2024,Assam,Salt Pack (Iodised),13.46
7/5/2024,Bihar,Salt Pack (Iodised),23.35
7/5/2024,Chandigarh,Salt Pack (Iodised),28
7/5/2024,Chhattisgarh,Salt Pack (Iodised),23.44
7/5/2024,Delhi,Salt Pack (Iodised),26
7/5/2024,DNH and DD,Salt Pack (Iodised),27.33
7/5/2024,Goa,Salt Pack (Iodised),24.5
7/5/2024,Gujarat,Salt Pack (Iodised),14.83
7/5/2024,Haryana,Salt Pack (Iodised),24.75
7/5/2024,Himachal Pradesh,Salt Pack (Iodised),27.67
7/5/2024,Jammu and Kashmir,Salt Pack (Iodised),27.4
7/5/2024,Jharkhand,Salt Pack (Iodised),24.19
7/5/2024,Karnataka,Salt Pack (Iodised),20.4
7/5/2024,Kerala,Salt Pack (Iodised),15
7/5/2024,Madhya Pradesh,Salt Pack (Iodised),19.26
7/5/2024,Maharashtra,Salt Pack (Iodised),23.74
7/5/2024,Manipur,Salt Pack (Iodised),25
7/5/2024,Meghalaya,Salt Pack (Iodised),21.2
7/5/2024,Mizoram,Salt Pack (Iodised),29.18
7/5/2024,Nagaland,Salt Pack (Iodised),17.94
7/5/2024,Odisha,Salt Pack (Iodised),25.88
7/5/2024,Puducherry,Salt Pack (Iodised),26
7/5/2024,Punjab,Salt Pack (Iodised),26.47
7/5/2024,Rajasthan,Salt Pack (Iodised),20.62
7/5/2024,Sikkim,Salt Pack (Iodised),18.6
7/5/2024,Tamil Nadu,Salt Pack (Iodised),24.43
7/5/2024,Telangana,Salt Pack (Iodised),19.8
7/5/2024,Tripura,Salt Pack (Iodised),10.25
7/5/2024,Uttar Pradesh,Salt Pack (Iodised),26.88
7/5/2024,Uttarakhand,Salt Pack (Iodised),28
7/5/2024,West Bengal,Salt Pack (Iodised),21.96
7/6/2024,Andaman and Nicobar,Salt Pack (Iodised),21
7/6/2024,Andhra Pradesh,Salt Pack (Iodised),22.75
7/6/2024,Arunachal pradesh,Salt Pack (Iodised),18.33
7/6/2024,Assam,Salt Pack (Iodised),13.48
7/6/2024,Bihar,Salt Pack (Iodised),23.33
7/6/2024,Chandigarh,Salt Pack (Iodised),28
7/6/2024,Chhattisgarh,Salt Pack (Iodised),24.67
7/6/2024,Delhi,Salt Pack (Iodised),26
7/6/2024,DNH and DD,Salt Pack (Iodised),27.33
7/6/2024,Gujarat,Salt Pack (Iodised),15.29
7/6/2024,Haryana,Salt Pack (Iodised),25.5
7/6/2024,Himachal Pradesh,Salt Pack (Iodised),27.67
7/6/2024,Jammu and Kashmir,Salt Pack (Iodised),27.4
7/6/2024,Jharkhand,Salt Pack (Iodised),24.25
7/6/2024,Karnataka,Salt Pack (Iodised),20.19
7/6/2024,Kerala,Salt Pack (Iodised),15.08
7/6/2024,Madhya Pradesh,Salt Pack (Iodised),19.33
7/6/2024,Maharashtra,Salt Pack (Iodised),23.74
7/6/2024,Meghalaya,Salt Pack (Iodised),22.25
7/6/2024,Mizoram,Salt Pack (Iodised),30
7/6/2024,Nagaland,Salt Pack (Iodised),18.56
7/6/2024,Odisha,Salt Pack (Iodised),25.74
7/6/2024,Puducherry,Salt Pack (Iodised),26
7/6/2024,Punjab,Salt Pack (Iodised),26.4
7/6/2024,Rajasthan,Salt Pack (Iodised),19.1
7/6/2024,Sikkim,Salt Pack (Iodised),18.6
7/6/2024,Tamil Nadu,Salt Pack (Iodised),24.32
7/6/2024,Telangana,Salt Pack (Iodised),19.8
7/6/2024,Tripura,Salt Pack (Iodised),10.5
7/6/2024,Uttar Pradesh,Salt Pack (Iodised),26.72
7/6/2024,Uttarakhand,Salt Pack (Iodised),28
7/6/2024,West Bengal,Salt Pack (Iodised),20.88
7/7/2024,Andhra Pradesh,Salt Pack (Iodised),22.67
7/7/2024,Arunachal pradesh,Salt Pack (Iodised),20
7/7/2024,Assam,Salt Pack (Iodised),14.61
7/7/2024,Bihar,Salt Pack (Iodised),23.37
7/7/2024,Chandigarh,Salt Pack (Iodised),28
7/7/2024,Chhattisgarh,Salt Pack (Iodised),23.4
7/7/2024,Delhi,Salt Pack (Iodised),26
7/7/2024,DNH and DD,Salt Pack (Iodised),27.33
7/7/2024,Gujarat,Salt Pack (Iodised),17.67
7/7/2024,Haryana,Salt Pack (Iodised),23.67
7/7/2024,Himachal Pradesh,Salt Pack (Iodised),27.67
7/7/2024,Jammu and Kashmir,Salt Pack (Iodised),28
7/7/2024,Jharkhand,Salt Pack (Iodised),25
7/7/2024,Karnataka,Salt Pack (Iodised),19.93
7/7/2024,Madhya Pradesh,Salt Pack (Iodised),19.35
7/7/2024,Maharashtra,Salt Pack (Iodised),23.74
7/7/2024,Meghalaya,Salt Pack (Iodised),30
7/7/2024,Nagaland,Salt Pack (Iodised),20
7/7/2024,Odisha,Salt Pack (Iodised),26.56
7/7/2024,Puducherry,Salt Pack (Iodised),26
7/7/2024,Punjab,Salt Pack (Iodised),26.17
7/7/2024,Rajasthan,Salt Pack (Iodised),19
7/7/2024,Sikkim,Salt Pack (Iodised),19
7/7/2024,Tamil Nadu,Salt Pack (Iodised),24.68
7/7/2024,Telangana,Salt Pack (Iodised),22
7/7/2024,Uttar Pradesh,Salt Pack (Iodised),26.82
7/7/2024,Uttarakhand,Salt Pack (Iodised),28
7/7/2024,West Bengal,Salt Pack (Iodised),20.25
7/8/2024,Andaman and Nicobar,Salt Pack (Iodised),21
7/8/2024,Andhra Pradesh,Salt Pack (Iodised),22.2
7/8/2024,Arunachal pradesh,Salt Pack (Iodised),20
7/8/2024,Assam,Salt Pack (Iodised),13.69
7/8/2024,Bihar,Salt Pack (Iodised),23.3
7/8/2024,Chandigarh,Salt Pack (Iodised),28
7/8/2024,Chhattisgarh,Salt Pack (Iodised),22.14
7/8/2024,Delhi,Salt Pack (Iodised),26
7/8/2024,DNH and DD,Salt Pack (Iodised),27.33
7/8/2024,Goa,Salt Pack (Iodised),24.5
7/8/2024,Gujarat,Salt Pack (Iodised),16
7/8/2024,Haryana,Salt Pack (Iodised),24.25
7/8/2024,Himachal Pradesh,Salt Pack (Iodised),27.67
7/8/2024,Jammu and Kashmir,Salt Pack (Iodised),27.25
7/8/2024,Jharkhand,Salt Pack (Iodised),24.25
7/8/2024,Karnataka,Salt Pack (Iodised),20.13
7/8/2024,Kerala,Salt Pack (Iodised),15.21
7/8/2024,Madhya Pradesh,Salt Pack (Iodised),19.36
7/8/2024,Maharashtra,Salt Pack (Iodised),23.74
7/8/2024,Meghalaya,Salt Pack (Iodised),21.89
7/8/2024,Mizoram,Salt Pack (Iodised),29.18
7/8/2024,Nagaland,Salt Pack (Iodised),18.44
7/8/2024,Odisha,Salt Pack (Iodised),26.6
7/8/2024,Puducherry,Salt Pack (Iodised),26
7/8/2024,Punjab,Salt Pack (Iodised),26.33
7/8/2024,Rajasthan,Salt Pack (Iodised),20.5
7/8/2024,Sikkim,Salt Pack (Iodised),18.6
7/8/2024,Tamil Nadu,Salt Pack (Iodised),24.34
7/8/2024,Telangana,Salt Pack (Iodised),19.8
7/8/2024,Tripura,Salt Pack (Iodised),10.5
7/8/2024,Uttar Pradesh,Salt Pack (Iodised),26.75
7/8/2024,Uttarakhand,Salt Pack (Iodised),28
7/8/2024,West Bengal,Salt Pack (Iodised),21.96
7/9/2024,Andaman and Nicobar,Salt Pack (Iodised),21
7/9/2024,Andhra Pradesh,Salt Pack (Iodised),22.75
7/9/2024,Arunachal pradesh,Salt Pack (Iodised),18.33
7/9/2024,Assam,Salt Pack (Iodised),13.46
7/9/2024,Bihar,Salt Pack (Iodised),23.19
7/9/2024,Chandigarh,Salt Pack (Iodised),28
7/9/2024,Chhattisgarh,Salt Pack (Iodised),22.38
7/9/2024,Delhi,Salt Pack (Iodised),26
7/9/2024,DNH and DD,Salt Pack (Iodised),27.33
7/9/2024,Goa,Salt Pack (Iodised),24.5
7/9/2024,Gujarat,Salt Pack (Iodised),14.57
7/9/2024,Haryana,Salt Pack (Iodised),24.25
7/9/2024,Himachal Pradesh,Salt Pack (Iodised),27.67
7/9/2024,Jammu and Kashmir,Salt Pack (Iodised),27.4
7/9/2024,Jharkhand,Salt Pack (Iodised),24.47
7/9/2024,Karnataka,Salt Pack (Iodised),20.16
7/9/2024,Kerala,Salt Pack (Iodised),15.14
7/9/2024,Madhya Pradesh,Salt Pack (Iodised),19.47
7/9/2024,Maharashtra,Salt Pack (Iodised),23.79
7/9/2024,Manipur,Salt Pack (Iodised),25
7/9/2024,Meghalaya,Salt Pack (Iodised),21.2
7/9/2024,Mizoram,Salt Pack (Iodised),29.18
7/9/2024,Nagaland,Salt Pack (Iodised),18.44
7/9/2024,Odisha,Salt Pack (Iodised),26.47
7/9/2024,Puducherry,Salt Pack (Iodised),26
7/9/2024,Punjab,Salt Pack (Iodised),26.4
7/9/2024,Rajasthan,Salt Pack (Iodised),20.1
7/9/2024,Sikkim,Salt Pack (Iodised),18.5
7/9/2024,Tamil Nadu,Salt Pack (Iodised),24.39
7/9/2024,Telangana,Salt Pack (Iodised),19.8
7/9/2024,Tripura,Salt Pack (Iodised),10.5
7/9/2024,Uttar Pradesh,Salt Pack (Iodised),26.81
7/9/2024,Uttarakhand,Salt Pack (Iodised),28
7/9/2024,West Bengal,Salt Pack (Iodised),21.96
7/10/2024,Andaman and Nicobar,Salt Pack (Iodised),21
7/10/2024,Andhra Pradesh,Salt Pack (Iodised),21
7/10/2024,Arunachal pradesh,Salt Pack (Iodised),19
7/10/2024,Assam,Salt Pack (Iodised),13.5
7/10/2024,Bihar,Salt Pack (Iodised),23.52
7/10/2024,Chhattisgarh,Salt Pack (Iodised),18.5
7/10/2024,Delhi,Salt Pack (Iodised),26
7/10/2024,DNH and DD,Salt Pack (Iodised),27.33
7/10/2024,Goa,Salt Pack (Iodised),26
7/10/2024,Gujarat,Salt Pack (Iodised),15.5
7/10/2024,Haryana,Salt Pack (Iodised),26
7/10/2024,Himachal Pradesh,Salt Pack (Iodised),27.64
7/10/2024,Jammu and Kashmir,Salt Pack (Iodised),27.5
7/10/2024,Jharkhand,Salt Pack (Iodised),23.25
7/10/2024,Karnataka,Salt Pack (Iodised),18.59
7/10/2024,Kerala,Salt Pack (Iodised),15.6
7/10/2024,Madhya Pradesh,Salt Pack (Iodised),18
7/10/2024,Maharashtra,Salt Pack (Iodised),24.05
7/10/2024,Manipur,Salt Pack (Iodised),25
7/10/2024,Meghalaya,Salt Pack (Iodised),21.78
7/10/2024,Mizoram,Salt Pack (Iodised),29.45
7/10/2024,Nagaland,Salt Pack (Iodised),17.92
7/10/2024,Odisha,Salt Pack (Iodised),26.33
7/10/2024,Puducherry,Salt Pack (Iodised),26
7/10/2024,Punjab,Salt Pack (Iodised),26.64
7/10/2024,Rajasthan,Salt Pack (Iodised),20.4
7/10/2024,Sikkim,Salt Pack (Iodised),20.6
